"¥éË""COU""",Country,IND,Indicator,SEX,AGE,Age Group,TIME,Unit Code,Unit,PowerCode Code,PowerCode,Value
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2001,PC,Percentage,0,Units,12.1
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2002,PC,Percentage,0,Units,11.7
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2003,PC,Percentage,0,Units,11.1
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2004,PC,Percentage,0,Units,11.4
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2005,PC,Percentage,0,Units,10.6
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2006,PC,Percentage,0,Units,10.4
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2007,PC,Percentage,0,Units,10.1
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,10.3
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,9.9
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,9.6
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2000,PC,Percentage,0,Units,56
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2001,PC,Percentage,0,Units,56
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2002,PC,Percentage,0,Units,56.4
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2003,PC,Percentage,0,Units,57.4
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2004,PC,Percentage,0,Units,57.7
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2005,PC,Percentage,0,Units,58.6
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2006,PC,Percentage,0,Units,58
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2007,PC,Percentage,0,Units,58
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,59.1
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,59.8
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,59.9
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2000,PC,Percentage,0,Units,81.4
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2001,PC,Percentage,0,Units,81.8
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2002,PC,Percentage,0,Units,82.7
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2003,PC,Percentage,0,Units,83.2
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2004,PC,Percentage,0,Units,83
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2005,PC,Percentage,0,Units,84.2
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2006,PC,Percentage,0,Units,84.2
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2007,PC,Percentage,0,Units,84.4
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,84.3
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,85.4
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,85.5
NOR,Norway,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,3.8
NOR,Norway,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,4.1
NOR,Norway,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,3.9
NOR,Norway,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,3.7
NOR,Norway,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,1.2
NOR,Norway,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,1.2
NOR,Norway,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,1
NOR,Norway,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,0.9
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,32.2
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,32.2
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,31.1
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,31.8
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,7.6
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,7.1
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,7
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,7.4
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,64
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,63.8
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,64.9
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,64.5
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,91.3
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,91.7
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,92
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,91.7
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,14.1
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,13.4
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,13.4
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,13.4
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,13.8
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,13.2
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,12.7
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,12.2
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,43.2
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,42.8
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,41.7
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,42
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,17.9
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,16.8
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,16.1
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,16.5
POL,Poland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,42.7
POL,Poland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,43.8
POL,Poland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,44.9
POL,Poland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,44.6
POL,Poland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,68.3
POL,Poland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,70
POL,Poland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,71.3
POL,Poland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,71.3
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,10.9
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,11.2
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,11.5
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,11.5
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,12.1
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,11.7
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,10.9
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,8.8
PRT,Portugal,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,39.8
PRT,Portugal,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,38.4
PRT,Portugal,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,37.5
PRT,Portugal,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,36.9
PRT,Portugal,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,16.6
PRT,Portugal,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,16
PRT,Portugal,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,15.9
PRT,Portugal,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,15.8
PRT,Portugal,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,49.3
PRT,Portugal,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,50.3
PRT,Portugal,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,51
PRT,Portugal,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,51.6
PRT,Portugal,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,71.3
PRT,Portugal,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,72.3
PRT,Portugal,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,73.1
PRT,Portugal,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,75.4
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,5.3
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,4.8
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,4.4
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,4.4
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,2.2
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,2
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,1.8
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,1.4
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,52.5
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,50.3
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,50
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,50.3
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,24.4
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,22.2
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,21.1
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,21.3
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,42.2
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,44.9
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,45.6
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,45.3
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,73.4
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,75.8
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,77.2
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,77.3
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,5.1
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,5.4
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,5.6
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,5.5
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,2.6
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,2.4
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,2.4
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,2.4
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,40
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,35.9
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,33.6
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,32.2
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,11.2
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,10.1
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,9.6
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,8.9
ESP,Spain,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,54.9
ESP,Spain,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,58.7
ESP,Spain,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,60.8
ESP,Spain,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,62.3
ESP,Spain,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,86.2
ESP,Spain,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,87.5
ESP,Spain,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,88
ESP,Spain,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,88.7
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,3.2
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,3.3
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,3.1
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,3
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,0.9
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,1
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,1
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,0.9
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,32.9
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,31.4
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,30.8
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,30.9
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,8.2
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,7.7
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,7.6
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,7.5
